danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_name,track_number,track_id,album_name,album_id,time_signature,duration_ms,key_name,mode_name,key_mode
0.595,0.677,9,-12.692,1,0.0418,0.277,0.17,0.884,0.765,166.751,"Big Railroad Blues - Live at Jahrhundert Halle, Frankfurt, Germany, April 26, 1972",7,0JXUHS4hlO5fkCM9UyjkMd,Hundred Year Hall (Live),1iZbyAj4kT1U8lXtu4t415,4,233706,A,major,A major
0.504,0.535,7,-13.161,1,0.0296,0.316,0.633,0.674,0.714,125.703,"Playing in the Band - Live at Jahrhundert Halle, Frankfurt, Germany, April 26, 1972",8,3DojQfWlyfDlWJsL6BRoJp,Hundred Year Hall (Live),1iZbyAj4kT1U8lXtu4t415,5,560293,G,major,G major
0.463,0.473,9,-15.534,1,0.0392,0.237,0.679,0.184,0.616,119.237,"Turn on Your Lovelight - Live at Jahrhundert Halle, Frankfurt, Germany, April 26, 1972",9,3D0WyiUUBkFRtZ1zdcbKeM,Hundred Year Hall (Live),1iZbyAj4kT1U8lXtu4t415,4,1153306,A,major,A major
0.396,0.526,9,-14.146,1,0.0384,0.306,0.544,0.244,0.631,170.021,"Goin' down the Road Feeling Bad - Live at Jahrhundert Halle, Frankfurt, Germany, April 26, 1972",10,3McI42RdYASgS0jigyagId,Hundred Year Hall (Live),1iZbyAj4kT1U8lXtu4t415,4,452426,A,major,A major
0.516,0.778,0,-12.42,1,0.101,0.147,0.456,0.593,0.844,168.817,"One More Saturday Night - Live at Jahrhundert Halle, Frankfurt, Germany, April 26, 1972",11,6x1oySrIrElgvNcPRLvbG3,Hundred Year Hall (Live),1iZbyAj4kT1U8lXtu4t415,4,344573,C,major,C major
0.449,0.41,9,-13.853,1,0.0529,0.151,0.489,0.268,0.511,136.402,"Truckin' - Live at Jahrhundert Halle, Frankfurt, Germany, April 26, 1972",12,3EL9yUdHbU9cYVBmOEtDmp,Hundred Year Hall (Live),1iZbyAj4kT1U8lXtu4t415,4,1064933,A,major,A major
0.411,0.432,11,-15.093,0,0.0327,0.4,0.67,0.376,0.267,104.64,"Cryptical Envelopment - Live at Jahrhundert Halle, Frankfurt, Germany, April 26, 1972",13,4J600IjlMsYebVs0EvszX4,Hundred Year Hall (Live),1iZbyAj4kT1U8lXtu4t415,4,2189466,B,minor,B minor
0.536,0.18,2,-16.026,1,0.0334,0.644,0.00736,0.402,0.199,107.715,"Comes a Time - Live at Jahrhundert Halle, Frankfurt, Germany, April 26, 1972",14,2WWgheiMh4KnLkZk4IVIEf,Hundred Year Hall (Live),1iZbyAj4kT1U8lXtu4t415,3,405093,D,major,D major
0.455,0.738,4,-10.255,1,0.0714,0.239,0.105,0.501,0.597,159.25,"Sugar Magnolia - Live at Jahrhundert Halle, Frankfurt, Germany, April 26, 1972",15,4H8VyjUKaQ9u6OmNv3NOec,Hundred Year Hall (Live),1iZbyAj4kT1U8lXtu4t415,4,443733,E,major,E major
0.725,0.305,0,-23.492,1,0.276,0.683,0.987,0.855,0.97,130.824,"Funiculì, Funiculà - Live at Pembroke Pines, FL, May 22, 1977",1,5am4jvtt2hpEt1Q7DNX5jW,"Dick's Picks Vol. 3: Hollywood Sportatorium, Pembroke Pines, FL 5/22/77 (Live)",3KxT9J6KTuKeXox9BUikZ4,4,28266,C,major,C major
0.694,0.484,9,-16.306,1,0.0373,0.417,0.243,0.69,0.716,109.901,"The Music Never Stopped - Live at Pembroke Pines, FL, May 22, 1977",2,2gKa8mSyAB7rkOac19pN3J,"Dick's Picks Vol. 3: Hollywood Sportatorium, Pembroke Pines, FL 5/22/77 (Live)",3KxT9J6KTuKeXox9BUikZ4,4,405466,A,major,A major
0.507,0.344,4,-17.41,1,0.0326,0.652,0.374,0.76,0.704,111.682,"Sugaree - Live at Pembroke Pines, FL, May 22, 1977",3,7zky2rmMzKV9012biT0FgZ,"Dick's Picks Vol. 3: Hollywood Sportatorium, Pembroke Pines, FL 5/22/77 (Live)",3KxT9J6KTuKeXox9BUikZ4,3,954293,E,major,E major
0.634,0.431,9,-18.374,0,0.0527,0.618,0.539,0.29,0.908,140.638,"Lazy Lightning - Live at Pembroke Pines, FL, May 22, 1977",4,5L7iH6jMPzRP4kd0pPnnuJ,"Dick's Picks Vol. 3: Hollywood Sportatorium, Pembroke Pines, FL 5/22/77 (Live)",3KxT9J6KTuKeXox9BUikZ4,1,202906,A,minor,A minor
0.62,0.586,9,-16.101,0,0.0379,0.525,0.969,0.699,0.838,140.483,"Supplication - Live at Pembroke Pines, FL, May 22, 1977",5,2wpA3SMlJIIc2lmfTwfsS6,"Dick's Picks Vol. 3: Hollywood Sportatorium, Pembroke Pines, FL 5/22/77 (Live)",3KxT9J6KTuKeXox9BUikZ4,1,334760,A,minor,A minor
0.72,0.418,11,-18.271,0,0.0581,0.632,0.257,0.678,0.686,123.835,"Dancin' in the Streets - Live at Pembroke Pines, FL, May 22, 1977",6,5RdYb7WTHhpZyyQs0tQc6Z,"Dick's Picks Vol. 3: Hollywood Sportatorium, Pembroke Pines, FL 5/22/77 (Live)",3KxT9J6KTuKeXox9BUikZ4,4,868533,B,minor,B minor
0.697,0.354,0,-19.268,0,0.0315,0.609,0.7,0.33,0.839,102.986,"Help on the Way - Live at Pembroke Pines, FL, May 22, 1977",7,6HpKnqlyos2ZeI9Bn2VrNW,"Dick's Picks Vol. 3: Hollywood Sportatorium, Pembroke Pines, FL 5/22/77 (Live)",3KxT9J6KTuKeXox9BUikZ4,4,323666,C,minor,C minor
0.591,0.46,4,-18.121,0,0.0338,0.31,0.526,0.154,0.71,103.24,"Slipknot! - Live at Pembroke Pines, FL, May 22, 1977",8,5jXhcrTm7SCWbWivbmgIHx,"Dick's Picks Vol. 3: Hollywood Sportatorium, Pembroke Pines, FL 5/22/77 (Live)",3KxT9J6KTuKeXox9BUikZ4,4,389973,E,minor,E minor
0.666,0.357,2,-19.444,1,0.0325,0.622,0.491,0.705,0.748,105.534,"Franklin's Tower - Live at Pembroke Pines, FL, May 22, 1977",9,1BB913tFiWwd865MdDWsqI,"Dick's Picks Vol. 3: Hollywood Sportatorium, Pembroke Pines, FL 5/22/77 (Live)",3KxT9J6KTuKeXox9BUikZ4,4,932533,D,major,D major
0.607,0.543,0,-15.817,1,0.0588,0.554,0.581,0.918,0.784,126.885,"Samson and Delilah - Live at Pembroke Pines, FL, May 22, 1977",10,1MEHj2HxfUreVheMOyAecS,"Dick's Picks Vol. 3: Hollywood Sportatorium, Pembroke Pines, FL 5/22/77 (Live)",3KxT9J6KTuKeXox9BUikZ4,4,451866,C,major,C major
0.378,0.168,4,-20.099,0,0.0297,0.749,0.00419,0.104,0.26,84.181,"Sunrise - Live at Pembroke Pines, FL, May 22, 1977",11,1fC2WKfgnstO9nTW581dQl,"Dick's Picks Vol. 3: Hollywood Sportatorium, Pembroke Pines, FL 5/22/77 (Live)",3KxT9J6KTuKeXox9BUikZ4,4,255560,E,minor,E minor
0.697,0.308,11,-18.579,0,0.0488,0.727,0.388,0.319,0.568,128.879,"Estimated Prophet - Live at Pembroke Pines, FL, May 22, 1977",12,7fuykUTeLieeQiKdLY8pPy,"Dick's Picks Vol. 3: Hollywood Sportatorium, Pembroke Pines, FL 5/22/77 (Live)",3KxT9J6KTuKeXox9BUikZ4,4,540906,B,minor,B minor
0.509,0.377,9,-17.677,1,0.0438,0.73,0.668,0.178,0.467,116.76,"Eyes of the World - Live at Pembroke Pines, FL, May 22, 1977",13,6r3D3MwWCuV4uuRrrFTH5P,"Dick's Picks Vol. 3: Hollywood Sportatorium, Pembroke Pines, FL 5/22/77 (Live)",3KxT9J6KTuKeXox9BUikZ4,4,818826,A,major,A major
0.47,0.199,2,-19.18,1,0.0314,0.792,0.277,0.121,0.244,112.302,"Wharf Rat - Live at Pembroke Pines, FL, May 22, 1977",14,2Kpyrta4L1lyAKznqiL14R,"Dick's Picks Vol. 3: Hollywood Sportatorium, Pembroke Pines, FL 5/22/77 (Live)",3KxT9J6KTuKeXox9BUikZ4,4,554266,D,major,D major
0.499,0.327,9,-15.35,1,0.0352,0.67,0.447,0.169,0.484,129.044,"Terrapin Station - Live at Pembroke Pines, FL, May 22, 1977",15,1PPiZ07twiMZKjBeiqca08,"Dick's Picks Vol. 3: Hollywood Sportatorium, Pembroke Pines, FL 5/22/77 (Live)",3KxT9J6KTuKeXox9BUikZ4,4,358306,A,major,A major
0.438,0.195,7,-18.15,1,0.0371,0.753,0.279,0.759,0.324,116.053,"(Walk Me out in The) Morning Dew - Live at Pembroke Pines, FL, May 22, 1977",16,4GWbEqd3XgCPwFA6mp7bFR,"Dick's Picks Vol. 3: Hollywood Sportatorium, Pembroke Pines, FL 5/22/77 (Live)",3KxT9J6KTuKeXox9BUikZ4,4,861600,G,major,G major
0.39,0.36,2,-15.754,1,0.033,0.667,0.732,0.223,0.509,92.658,"Dark Star - Live in Columbus, OH, October 31, 1971",1,2F6uB9ZlmSGGqBRuHRDREF,"Dick's Picks Vol. 2: Ohio Theater, Columbus, OH 10/31/71 (Live)",45uNoDchZ61dBfOWGqeG0l,4,1394226,D,major,D major
0.521,0.534,4,-13.185,1,0.0358,0.464,0.127,0.229,0.813,79.001,"Sugar Magnolia - Live in Columbus, OH, October 31, 1971",2,34cl1teQE4OTUK00JhU6LF,"Dick's Picks Vol. 2: Ohio Theater, Columbus, OH 10/31/71 (Live)",45uNoDchZ61dBfOWGqeG0l,4,393400,E,major,E major
0.399,0.314,9,-15.185,1,0.0598,0.774,0.135,0.212,0.462,165.095,"St. Stephen - Live in Columbus, OH, October 31, 1971",3,2aOLq491ke8ieTtWjdCjw5,"Dick's Picks Vol. 2: Ohio Theater, Columbus, OH 10/31/71 (Live)",45uNoDchZ61dBfOWGqeG0l,4,429800,A,major,A major
0.549,0.515,9,-15.346,1,0.0321,0.615,0.805,0.35,0.907,88.783,"Not Fade Away (1) - Live in Columbus, OH, October 31, 1971",4,55l71vhqiddFMrvpQzkEbv,"Dick's Picks Vol. 2: Ohio Theater, Columbus, OH 10/31/71 (Live)",45uNoDchZ61dBfOWGqeG0l,4,445440,A,major,A major
0.383,0.361,9,-18.057,1,0.0445,0.864,0.773,0.144,0.637,173.043,"Goin' down the Road Feeling Bad - Live in Columbus, OH, October 31, 1971",5,2XmNbnF1wt2jkeRTxto1rv,"Dick's Picks Vol. 2: Ohio Theater, Columbus, OH 10/31/71 (Live)",45uNoDchZ61dBfOWGqeG0l,4,637866,A,major,A major
0.438,0.535,9,-14.093,1,0.0393,0.752,0.775,0.726,0.748,101.034,"Not Fade Away (2) - Live in Columbus, OH, October 31, 1971",6,3pzLEtX8Ce3LpbxqANyIj6,"Dick's Picks Vol. 2: Ohio Theater, Columbus, OH 10/31/71 (Live)",45uNoDchZ61dBfOWGqeG0l,4,199400,A,major,A major
0.298,0.00746,2,-29.024,1,0.0354,0.941,0.463,0.349,0.257,114.837,Transilience,1,5VnDcfYxqeTe6qUpGi22Wi,Grayfolded - Mirror Ashes,3gp6EWCp9DJmFRYieHZMrZ,4,45200,D,major,D major
0.375,0.338,2,-18.018,1,0.0344,0.587,0.00557,0.265,0.417,106.552,73rd Star Bridge Sonata,2,5lJtxTdnn6vGEq3h9yGRK5,Grayfolded - Mirror Ashes,3gp6EWCp9DJmFRYieHZMrZ,3,862800,D,major,D major
0.151,0.0496,2,-29.034,1,0.0627,0.5,0.877,0.111,0.0353,135.571,Cease Tone Beam,3,7fWG3oCeJHJ2LsfdMELiUV,Grayfolded - Mirror Ashes,3gp6EWCp9DJmFRYieHZMrZ,4,807880,D,major,D major
0.329,0.528,2,-14.621,1,0.0513,0.374,0.655,0.119,0.445,125.448,The Speed of Space,4,56zPbQkFwsddWsdQqEJJrS,Grayfolded - Mirror Ashes,3gp6EWCp9DJmFRYieHZMrZ,4,565693,D,major,D major
0.25,0.542,2,-14.459,1,0.0495,0.442,0.598,0.169,0.382,80.344,Dark Matter Problem/Every Leaf Is Turning,5,3V20NU1vlQ5bO41ytrEK9H,Grayfolded - Mirror Ashes,3gp6EWCp9DJmFRYieHZMrZ,4,433106,D,major,D major
0.209,0.549,2,-15.383,1,0.0555,0.899,0.919,0.513,0.125,88.753,Foldback Time,6,7seZDIvfcUNJLE7nGIcTUu,Grayfolded - Mirror Ashes,3gp6EWCp9DJmFRYieHZMrZ,4,274946,D,major,D major
0.204,0.241,11,-21.415,0,0.0317,0.841,0.81,0.307,0.625,86.305,Novature (Formless Nights Fall),1,6ZQ9B9CUZdfYTi2CA1nNk5,Grayfolded - Transitive Axis,4kq5T5R93X2xLIx7k5L0y1,3,80440,B,minor,B minor
0.329,0.176,2,-19.149,1,0.0362,0.967,0.68,0.151,0.454,151.094,Pouring Velvet,2,6IztAMHxB63jmxqulw5Z6K,Grayfolded - Transitive Axis,4kq5T5R93X2xLIx7k5L0y1,4,178360,D,major,D major
0.343,0.236,2,-18.283,1,0.0363,0.846,0.619,0.114,0.513,83.439,In Revolving Ash Light,3,3oTPHKwXWFm5PfhRJ3O9w2,Grayfolded - Transitive Axis,4kq5T5R93X2xLIx7k5L0y1,4,1019986,D,major,D major
0.553,0.244,2,-18.737,1,0.0322,0.801,0.823,0.134,0.566,90.575,Clouds Cast,4,6LFSMbVsnucEWwIx4EHDiI,Grayfolded - Transitive Axis,4kq5T5R93X2xLIx7k5L0y1,4,433346,D,major,D major
0.3,0.142,2,-21.33,1,0.0325,0.882,0.741,0.115,0.184,85.861,Through,5,6GTUPkSUkXLvP1rTpMQ9I9,Grayfolded - Transitive Axis,4kq5T5R93X2xLIx7k5L0y1,4,532426,D,major,D major
0.329,0.593,7,-11.885,1,0.0572,0.357,0.888,0.157,0.297,133.731,Fault Forces,6,68jDG7kogAqvu0lyzvOaSE,Grayfolded - Transitive Axis,4kq5T5R93X2xLIx7k5L0y1,4,379040,G,major,G major
0.215,0.193,2,-15.695,1,0.0381,0.735,0.943,0.125,0.0362,85.244,The Phil Zone,7,1UowIg2vz9nOTj5p9sNcc0,Grayfolded - Transitive Axis,4kq5T5R93X2xLIx7k5L0y1,5,285946,D,major,D major
0.427,0.39,9,-14.755,0,0.0429,0.692,0.751,0.43,0.225,111.231,La Estrella Oscura,8,3WBCuI9yAhCa74mEgp54yK,Grayfolded - Transitive Axis,4kq5T5R93X2xLIx7k5L0y1,3,573160,A,minor,A minor
0.524,0.436,4,-17.473,1,0.0409,0.291,0.888,0.615,0.424,134.037,Recedes (Well We Can),9,2IRiw2mr6S2PGNxEF9nugE,Grayfolded - Transitive Axis,4kq5T5R93X2xLIx7k5L0y1,4,117440,E,major,E major
0.534,0.354,2,-13.587,1,0.0503,0.522,0,0.166,0.551,122.953,"Good Morning Little Schoolgirl - Live at Shrine Auritorium, August 23-24,1968",1,5lLDZFt5JqBHwh0vp5jtSa,Two from the Vault,1bKxygqnMcS7twRhGMK36U,4,959200,D,major,D major
0.525,0.196,11,-17.218,0,0.0406,0.715,0.119,0.123,0.453,88.985,"Dark Star - Live at Shrine Auritorium, August 23-24,1968",2,0VAuSgt4yKNrWETt55HFf7,Two from the Vault,1bKxygqnMcS7twRhGMK36U,4,680493,B,minor,B minor
0.499,0.235,9,-14.265,1,0.0508,0.696,0,0.257,0.354,93.519,"St. Stephen - Live at Shrine Auritorium, August 23-24,1968",3,1bulyfiG0D4JUC01ZkZrcs,Two from the Vault,1bKxygqnMcS7twRhGMK36U,4,279840,A,major,A major
0.411,0.577,11,-11.269,0,0.0349,0.481,0.209,0.618,0.757,115.83,"The Eleven - Live at Shrine Auritorium, August 23-24,1968",4,4uIpSqpMrI6wDek01YQ6D2,Two from the Vault,1bKxygqnMcS7twRhGMK36U,4,866960,B,minor,B minor
0.413,0.108,11,-15.93,0,0.0328,0.434,1.38e-4,0.654,0.32,80.324,"Death Don't Have No Mercy - Live at Shrine Auritorium, August 23-24,1968",5,7KTxAKpUXiyfDKCtMPU1Pp,Two from the Vault,1bKxygqnMcS7twRhGMK36U,3,503640,B,minor,B minor
0.396,0.468,11,-13.218,0,0.0343,0.551,0.0601,0.33,0.491,103.916,"That's It for the Other One: Cryptical Envelopment / Quadlibet for Tender Feet / The Faster We Go the Rounder We Get - Live at Shrine Auritorium, August 23-24,1968",6,41xR41aMrEMk2Jg6EXVFEN,Two from the Vault,1bKxygqnMcS7twRhGMK36U,4,940293,B,minor,B minor
0.388,0.457,7,-12.672,1,0.0321,0.525,0.232,0.174,0.393,130.481,"New Potato Caboose - Live at Shrine Auritorium, August 23-24,1968",7,2H791jiu5Y2ITUUwOgFm8V,Two from the Vault,1bKxygqnMcS7twRhGMK36U,4,855906,G,major,G major
0.526,0.667,9,-13.273,1,0.112,0.53,2.15e-4,0.719,0.7,109.314,"Turn on Your Lovelight - Live at Shrine Auritorium, August 23-24,1968",8,6SUpEUO6e3B5CDvuI6Kct3,Two from the Vault,1bKxygqnMcS7twRhGMK36U,4,1032933,A,major,A major
0.343,0.362,7,-13.99,1,0.0347,0.528,1.36e-5,0.948,0.431,85.322,"(Walk Me out in The) Morning Dew - Live at the Shrine Auditorium, August 23-24,1968",9,6kMPyCeziagjEpICNJmK0l,Two from the Vault,1bKxygqnMcS7twRhGMK36U,4,433400,G,major,G major
0.316,0.686,9,-15.063,1,0.318,0.845,0,0.956,0.229,87.636,Crowd Sculpture - Live,1,1ftUbJXDjejWZUBh8YPQYJ,Infrared Roses (Live),3GfAcOrfKnUH3HaQ361LOs,4,141333,A,major,A major
0.489,0.495,1,-15.883,1,0.0435,0.0269,0.796,0.381,0.254,112.78,Parellelogram - Live,2,0MrRL4fW2pmQmkzSBvDLnR,Infrared Roses (Live),3GfAcOrfKnUH3HaQ361LOs,4,306026,C#,major,C# major
0.233,0.296,4,-15.495,0,0.0388,0.925,0.858,0.0802,0.0455,78.06,Little Nemo in Nightland - Live,3,2QpiDk9fPSMgdlP0QqoXtu,Infrared Roses (Live),3GfAcOrfKnUH3HaQ361LOs,4,378333,E,minor,E minor
0.294,0.396,9,-15.003,0,0.0424,0.76,0.248,0.296,0.404,155.244,Riverside Rhapsody - Live,4,4vPLvr7PgZxEuPEFQW9fpY,Infrared Roses (Live),3GfAcOrfKnUH3HaQ361LOs,4,235266,A,minor,A minor
0.591,0.643,8,-16.97,0,0.0499,0.042,0.831,0.0466,0.742,113.235,Post-Modern High Rise Table Top Stomp - Live,5,4OEqbkwtOUPJIpcfC7pRhh,Infrared Roses (Live),3GfAcOrfKnUH3HaQ361LOs,4,263240,G#,minor,G# minor
0.236,0.261,9,-17.887,1,0.037,0.729,0.863,0.118,0.0334,144.47,Infrared Roses - Live,6,5BjELGadUwgnJcZy2MPyAr,Infrared Roses (Live),3GfAcOrfKnUH3HaQ361LOs,3,339093,A,major,A major
0.305,0.28,2,-14.568,1,0.0308,0.982,0.906,0.224,0.0939,88.399,Silver Apples of the Moon - Live,7,7M9iBHZmYWNe2KF3F09C2g,Infrared Roses (Live),3GfAcOrfKnUH3HaQ361LOs,4,341800,D,major,D major
0.249,0.322,1,-19.928,0,0.0517,0.193,0.794,0.115,0.0361,148.431,Speaking in Swords - Live,8,0ZVARCUutFzHPgbFtTG0Gz,Infrared Roses (Live),3GfAcOrfKnUH3HaQ361LOs,3,209240,C#,minor,C# minor
0.327,0.431,11,-12.548,0,0.0497,0.806,0.818,0.14,0.107,105.409,Magnesium Night Light - Live,9,5tDRXDDX9xVLluRY4UbymL,Infrared Roses (Live),3GfAcOrfKnUH3HaQ361LOs,4,330733,B,minor,B minor
0.146,0.355,11,-21.266,1,0.0631,0.398,0.904,0.168,0.0434,93.563,Sparrow Hawk Row - Live,10,6CiEXm95WiTyWa0DOgH4u6,Infrared Roses (Live),3GfAcOrfKnUH3HaQ361LOs,3,203626,B,major,B major
0.548,0.629,6,-14.767,0,0.0445,0.421,0.867,0.141,0.297,115.81,River of Nine Sorrows - Live,11,1PjXFOuSiTcJMPBqxCSViv,Infrared Roses (Live),3GfAcOrfKnUH3HaQ361LOs,4,265640,F#,minor,F# minor
0.339,0.657,11,-9.553,0,0.0595,0.515,0.119,0.7,0.243,142.84,Apollo at the Ritz - Live,12,37ta0vrxMqaw6lNFhXQ986,Infrared Roses (Live),3GfAcOrfKnUH3HaQ361LOs,4,496093,B,minor,B minor
0.471,0.819,9,-8.441,1,0.0564,0.139,6.83e-4,0.675,0.704,110.498,Feel like a Stranger - Live October 1989 - April 1990,1,0w6YFfnIULlHktTKbdS484,Without a Net (Live),6HyLzcuUZALOpAGnArJB8G,4,451306,A,major,A major
0.5,0.729,9,-8.698,1,0.0439,0.492,9.46e-4,0.569,0.456,132.74,Mississippi Half-Step Uptown Toodeloo - Live October 1989 - April 1990,2,44Xfn7i8kcIX2KRn2jXhaC,Without a Net (Live),6HyLzcuUZALOpAGnArJB8G,4,480866,A,major,A major
0.674,0.792,4,-8.486,0,0.0466,0.506,0.0665,0.898,0.783,115.876,Walkin' Blues - Live October 1989 - April 1990,3,7a1MOaktp1TtkeJjAV4oKP,Without a Net (Live),6HyLzcuUZALOpAGnArJB8G,4,344493,E,minor,E minor
0.427,0.746,9,-8.594,1,0.0356,0.534,0.027,0.529,0.803,171.46,Althea - Live October 1989 - April 1990,4,1XzLadQdiR5835CUdU2qLk,Without a Net (Live),6HyLzcuUZALOpAGnArJB8G,4,415000,A,major,A major
0.475,0.803,4,-8.87,1,0.0725,0.244,0.002,0.986,0.658,81.823,Cassidy - Live October 1989 - April 1990,5,04eQYIZLeTNI6LfpicJtnR,Without a Net (Live),6HyLzcuUZALOpAGnArJB8G,4,395733,E,major,E major
0.461,0.601,9,-11.178,1,0.0349,0.334,0.0277,0.898,0.569,136.998,Bird Song - Live October 1989 - April 1990,6,6M4vbaBv0SshnywCctSATT,Without a Net (Live),6HyLzcuUZALOpAGnArJB8G,4,777200,A,major,A major
0.378,0.827,4,-8.181,0,0.0692,0.237,0.315,0.981,0.557,142.267,Let It Grow - Live October 1989 - April 1990,7,0shIpPqCIe7NVrub5frQW8,Without a Net (Live),6HyLzcuUZALOpAGnArJB8G,4,714573,E,minor,E minor
0.43,0.689,7,-10.103,1,0.0393,0.518,0.119,0.847,0.718,107.861,China Cat Sunflower / I Know You Rider - Live October 1989 - April 1990,8,1pPTLrDTWjGsnmobb0pBxM,Without a Net (Live),6HyLzcuUZALOpAGnArJB8G,4,624333,G,major,G major
0.472,0.523,6,-11.498,0,0.0365,0.49,0.0234,0.957,0.507,86.76,Looks like Rain - Live October 1989 - April 1990,9,0LvXJBEAkICLyX49mD0Aa8,Without a Net (Live),6HyLzcuUZALOpAGnArJB8G,4,483800,F#,minor,F# minor
0.513,0.787,9,-11.47,1,0.0501,0.317,0.226,0.956,0.705,101.398,Eyes of the World - Live October 1989 - April 1990,10,7LjrWSPYdT0CuAZKCa6MTg,Without a Net (Live),6HyLzcuUZALOpAGnArJB8G,4,974106,A,major,A major
0.389,0.774,9,-8.673,1,0.0516,0.185,0.0051,0.988,0.5,106.322,Victim or the Crime - Live October 1989 - April 1990,11,4xCdQSZgfxjeGAzcrDkDnx,Without a Net (Live),6HyLzcuUZALOpAGnArJB8G,4,484666,A,major,A major
0.433,0.757,2,-10.666,1,0.0451,0.421,0.0561,0.99,0.667,111.495,Help on the Way / Slipknot! / Franklin's Tower - Live October 1989 - April 1990,12,1pBBzCX39kQivPXpTuD0ZU,Without a Net (Live),6HyLzcuUZALOpAGnArJB8G,4,1137693,D,major,D major
0.548,0.808,0,-8.686,1,0.0496,0.477,0.00964,0.915,0.929,162.221,One More Saturday Night - Live October 1989 - April 1990,13,3K4YkDyUv6WxboDZQ1zuR3,Without a Net (Live),6HyLzcuUZALOpAGnArJB8G,4,290333,C,major,C major
0.339,0.619,0,-11.238,1,0.0398,0.502,0.34,0.715,0.656,154.019,Dear Mr. Fantasy - Live October 1989 - April 1990,14,56o0uObvuYKJ93VTpfEf9Q,Without a Net (Live),6HyLzcuUZALOpAGnArJB8G,4,344826,C,major,C major
0.685,0.732,9,-8.702,1,0.0295,0.488,0.0023,0.255,0.689,99.007,Foolish Heart - 2004 Remaster,1,2cBcRuMXDuRDV1K7lxH36z,Built to Last,4JRGOVW4uof9z0xqoCthY2,4,312253,A,major,A major
0.705,0.816,9,-8.09,0,0.0401,0.501,1.56e-5,0.16,0.85,148.115,Just a Little Light - 2004 Remaster,2,67iYDVWyKR8wJqO2JO3GHe,Built to Last,4JRGOVW4uof9z0xqoCthY2,4,283520,A,minor,A minor
0.675,0.562,0,-8.747,1,0.0368,0.388,5.71e-5,0.0903,0.581,78.401,Built to Last - 2004 Remaster,3,4PBWT7c3Eg4hjhe9thBiGM,Built to Last,4JRGOVW4uof9z0xqoCthY2,4,305426,C,major,C major
0.546,0.707,10,-7.315,1,0.0282,0.201,2.47e-4,0.295,0.714,148.784,Blow Away - 2004 Remaster,4,7htydqbMWsrOaU2NNTS5FK,Built to Last,4JRGOVW4uof9z0xqoCthY2,4,371253,A#,major,A# major
0.616,0.757,1,-7.131,0,0.025,0.179,0.41,0.0754,0.513,95.572,Victim or the Crime - 2004 Remaster,5,23PfrTymqVD5vDnTjS1fjE,Built to Last,4JRGOVW4uof9z0xqoCthY2,4,457626,C#,minor,C# minor
0.647,0.654,9,-8.374,1,0.0365,0.708,7.3e-5,0.0584,0.605,136.683,We Can Run - 2004 Remaster,6,6NakBydLvKjGiTjbOOUOnq,Built to Last,4JRGOVW4uof9z0xqoCthY2,4,333360,A,major,A major
0.642,0.407,7,-11.31,1,0.0315,0.434,0.0646,0.168,0.347,106.602,Standing on the Moon - 2004 Remaster,7,1NL3F9PXTozfEqI7IZYOKv,Built to Last,4JRGOVW4uof9z0xqoCthY2,4,322773,G,major,G major
0.755,0.906,4,-6.439,1,0.029,0.194,5.17e-5,0.212,0.853,127.601,Picasso Moon - 2004 Remaster,8,5I2D3BWSJzfgPMgW7iKxj3,Built to Last,4JRGOVW4uof9z0xqoCthY2,4,403546,E,major,E major
0.557,0.147,11,-15.682,1,0.0315,0.956,0.0459,0.263,0.389,79.933,I Will Take You Home - 2004 Remaster,9,4dWHpORxA8fHJGsCdNhczi,Built to Last,4JRGOVW4uof9z0xqoCthY2,4,235066,B,major,B major
0.694,0.65,9,-11.036,1,0.0317,0.541,0.00161,0.232,0.749,98.992,Foolish Heart - 2013 remaster,1,4kQaK6s8jSfvrCiXSX6bZU,Built to Last (2013 Remaster),6vSC6IoZLnfMZ3IuzAugsu,4,311906,A,major,A major
0.707,0.736,9,-10.65,0,0.04,0.516,3.62e-5,0.274,0.878,148.122,Just a Little Light - 2013 remaster,2,1Pp0csZltf5jTrHcf9uh37,Built to Last (2013 Remaster),6vSC6IoZLnfMZ3IuzAugsu,4,283626,A,minor,A minor
0.676,0.49,0,-11.216,1,0.0376,0.428,3.91e-5,0.09,0.595,78.364,Built to Last - 2013 remaster,3,77QebBESSSgseLTSbRHchX,Built to Last (2013 Remaster),6vSC6IoZLnfMZ3IuzAugsu,4,305440,C,major,C major
0.562,0.631,10,-10.318,1,0.0329,0.284,3.36e-4,0.235,0.66,74.334,Blow Away - 2013 remaster,4,7wEWX0vmVZrYw5APY6ZWnx,Built to Last (2013 Remaster),6vSC6IoZLnfMZ3IuzAugsu,4,371266,A#,major,A# major
0.616,0.67,9,-9.857,1,0.0271,0.236,0.446,0.0973,0.512,95.591,Victim or the Crime - 2013 Remaster,5,0zHyfjWLnpGZWHxGFhnUnb,Built to Last (2013 Remaster),6vSC6IoZLnfMZ3IuzAugsu,4,457613,A,major,A major
0.646,0.561,9,-10.918,1,0.0377,0.762,1.15e-4,0.0822,0.635,136.89,We Can Run - 2013 remaster,6,47dPMS30dYZIJq4O45sEiX,Built to Last (2013 Remaster),6vSC6IoZLnfMZ3IuzAugsu,4,333133,A,major,A major
